,Listing_id,Location,Address,Price,Title,Agent,Url,Bedrooms,Bathrooms,Parking Spaces,Floor Size,Erf Size,Gross Lettable Area
3119,108983378,Durban Central,unknown,485000,1 Bedroom Apartment,KZN North Coast Property,/for-sale/durban-central/durban/kwazulu-natal/5992/108983378,1,1,,40 m²,,
3120,108339564,Sherwood,unknown,1300000,2 Bedroom Apartment,Dormehl Phalane Property Group Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/108339564,2,1,1,56 m²,,
3121,108890364,Essenwood,unknown,1300000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/108890364,2,2,1,97 m²,,
3122,108723786,Glenwood,unknown,690000,1 Bedroom Apartment,Maxprop Queensburgh,/for-sale/glenwood/durban/kwazulu-natal/6034/108723786,1,1,1,60 m²,,
3123,108505706,Sherwood,861 King Cetshwayo Highway,4800000,Vacant Land,Pam Golding Properties - Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/108505706,,,,,1 667 m²,
3124,108891657,Glenwood,unknown,3500000,7 Bedroom House,PropHunt,/for-sale/glenwood/durban/kwazulu-natal/6034/108891657,7,7,2,,1 015 m²,
3125,108431309,Briardene,24 Ken Place,2300000,5 Bedroom House,Pam Golding Properties - North Durban,/for-sale/briardene/durban/kwazulu-natal/6069/108431309,5,2,,,1 023 m²,
3126,107965117,Essenwood,183 Problem Mkhize Road,10500000,Commercial Property,Pam Golding Properties - Durban,/for-sale/essenwood/durban/kwazulu-natal/6165/107965117,,,,738 m²,,
3127,108894258,South Beach,unknown,595000,1 Bedroom Apartment,unknown,/for-sale/south-beach/durban/kwazulu-natal/6027/108894258,1,1,1,69 m²,,
3128,108927201,Glenwood,unknown,950000,2.5 Bedroom Apartment,unknown,/for-sale/glenwood/durban/kwazulu-natal/6034/108927201,2.5,1.5,3,117 m²,,
3129,108774419,Morningside,unknown,1695000,Commercial Property,Wakefields Estate Agents C and I,/for-sale/morningside/durban/kwazulu-natal/6021/108774419,,,,218 m²,,
3130,108770891,Windermere,unknown,995000,2 Bedroom Apartment,Fengari Properties,/for-sale/windermere/durban/kwazulu-natal/6033/108770891,2,1.5,2,79 m²,,
3131,106527729,Windermere,24 Campbell Avenue,1695000,Commercial Property,Wakefields Estate Agents C and I,/for-sale/windermere/durban/kwazulu-natal/6033/106527729,,,,140 m²,,
3132,108901912,Point Waterfront,unknown,4995000,3 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108901912,3,2,2,255 m²,,
3133,108805090,New Dawn Park,135 Barvale Drive,950000,3 Bedroom Townhouse,Maxprop Queensburgh,/for-sale/new-dawn-park/durban/kwazulu-natal/6099/108805090,3,2,5,84 m²,,
3134,108564596,Glenmore,145 Grosvener Road,1750000,4 Bedroom House,Chas Everitt Durban South,/for-sale/glenmore/durban/kwazulu-natal/10787/108564596,4,2,9,,984 m²,
3135,108788603,Essenwood,unknown,1900000,3 Bedroom House,Real Estate Company,/for-sale/essenwood/durban/kwazulu-natal/6165/108788603,3,2,2,,995 m²,
3136,108931449,Reservoir Hills,unknown,1595000,4 Bedroom House,Pam Golding Properties - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108931449,4,3,6,,929 m²,
3137,108412800,South Beach,unknown,975000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/south-beach/durban/kwazulu-natal/6027/108412800,2,2,,103 m²,,
3138,108804623,Umbilo,unknown,3195000,9 Bedroom House,Wakefields Estate Agents Berea,/for-sale/umbilo/durban/kwazulu-natal/6029/108804623,9,3,3,,615 m²,
3139,108768982,Avoca,unknown,895000,3 Bedroom House,Pam Golding Properties - North Durban,/for-sale/avoca/durban/kwazulu-natal/6063/108768982,3,2,2,109 m²,,
3140,108600919,Reservoir Hills,5 Finch Terrace,1295000,3 Bedroom House,Wakefields Estate Agents Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108600919,3,2,2,,690 m²,
3141,104421256,Reservoir Hills,8 Winchester Drive,4495000,5 Bedroom House,PropertyFox,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/104421256,5,4,4,,1 791 m²,
3142,109028404,Musgrave,unknown,750000,1.5 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/musgrave/durban/kwazulu-natal/6166/109028404,1.5,2,1,77 m²,,
3143,108815032,Windermere,28 Livingstone Road,970000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/windermere/durban/kwazulu-natal/6033/108815032,2,1,1,71 m²,,
3144,107889954,Essenwood,"Mountbatten, 314 Musgrave",1275000,1 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/107889954,1,1,2,,,
3145,108764513,Morningside,unknown,5800000,5 Bedroom House,Property.CoZa - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108764513,5,4,6,,918 m²,
3146,108936047,North Beach,unknown,1300000,2 Bedroom Apartment,"Just Property, Berea",/for-sale/north-beach/durban/kwazulu-natal/6022/108936047,2,1,1,70 m²,,
3147,108958485,Musgrave,unknown,1295000,Commercial Property,RE/MAX Address - Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108958485,,,,108 m²,,
3148,109222546,South Beach,unknown,975000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/south-beach/durban/kwazulu-natal/6027/109222546,2,2,,103 m²,,
3149,108717020,Windermere,unknown,6250000,Commercial Property,Wakefields Estate Agents C and I,/for-sale/windermere/durban/kwazulu-natal/6033/108717020,,,,1 213 m²,,
3150,107221788,Essenwood,unknown,5100000,3 Bedroom Apartment,Prime Property Musgrave,/for-sale/essenwood/durban/kwazulu-natal/6165/107221788,3,3,3,300 m²,,
3151,108990295,Overport,unknown,849000,3 Bedroom Apartment,Jazmax - Westville,/for-sale/overport/durban/kwazulu-natal/6023/108990295,3,1,1,,,
3152,108757960,North Beach,unknown,1700000,2 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/north-beach/durban/kwazulu-natal/6022/108757960,2,2,1,86 m²,,
3153,108390743,Bulwer,312 Lena Ahrens Road,3850000,4 Bedroom House,Leadhome,/for-sale/bulwer/durban/kwazulu-natal/5969/108390743,4,3,2,,836 m²,
3154,108483194,Durban Central,104 Margaret Mncadi Avenue,585000,1 Bedroom Apartment,Property.CoZa - Westville,/for-sale/durban-central/durban/kwazulu-natal/5992/108483194,1,1,,79 m²,,
3155,108460044,Bluff,384 Marine Drive,5000000,4 Bedroom House,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/108460044,4,3,10,1 068 m²,,
3156,109262463,Newlands West,unknown,580000,2 Bedroom House,Standard Bank,/for-sale/newlands-west/durban/kwazulu-natal/6133/109262463,2,1,,,,
3157,102200778,Springfield,unknown,15000000,Commercial Property,Wakefields Estate Agents C and I,/for-sale/springfield/durban/kwazulu-natal/6196/102200778,,,,2 100 m²,,
3158,107773188,Morningside,189 Percy Osborn Road,1600000,3 Bedroom Townhouse,Pam Golding Properties - Durban,/for-sale/morningside/durban/kwazulu-natal/6021/107773188,3,1.5,2,138 m²,,
3159,108422212,Westridge,1 Crookit Avenue,1095000,3 Bedroom House,Pam Golding Properties - Durban,/for-sale/westridge/durban/kwazulu-natal/6202/108422212,3,1,2,,633 m²,
3160,107355392,Essenwood,690 Musgrave,1090000,1 Bedroom Apartment,Seeff Berea,/for-sale/essenwood/durban/kwazulu-natal/6165/107355392,1,1,1,74 m²,,
3161,108962512,Point Waterfront,31 Prince Street,1000000,2 Bedroom Apartment,Liger Property Group,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108962512,2,1,1,,,
3162,108163903,Morningside,50 Gordon Road,825000,1 Bedroom Apartment,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108163903,1,1,1,60 m²,,
3163,108905855,South Beach,15 Gillispie St,395000,1.5 Bedroom Apartment,Maxprop Queensburgh,/for-sale/south-beach/durban/kwazulu-natal/6027/108905855,1.5,1,,54 m²,,
3164,109016567,Morningside,unknown,3500000,Commercial Property,RE/MAX Address - Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109016567,,,,,509 m²,
3165,108770854,Windermere,unknown,1200000,2 Bedroom Apartment,Campbell Property Group,/for-sale/windermere/durban/kwazulu-natal/6033/108770854,2,1,1,60 m²,,
3166,108574445,Reservoir Hills,112 Cartmel Road,1399000,4 Bedroom House,Leadhome,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108574445,4,4,3,,4 576 m²,
3167,108410619,Windermere,16 Lillian Nygoyi Road,2175000,Commercial Property,Jawitz Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/108410619,,,,100 m²,,
3168,108011522,North Beach,29 Sol Harris Crescent,1085000,2.5 Bedroom Apartment,Fengari Properties,/for-sale/north-beach/durban/kwazulu-natal/6022/108011522,2.5,1,1,70 m²,,
3169,108867289,Essenwood,unknown,18000000,8 Bedroom House,Tyson Properties Morningside Office,/for-sale/essenwood/durban/kwazulu-natal/6165/108867289,8,7,11,,3 501 m²,
3170,109011189,Point Waterfront,31 Prince Street,1000000,2 Bedroom Apartment,Liger Property Group,/for-sale/point-waterfront/durban/kwazulu-natal/6024/109011189,2,1,1,,,
3171,108881963,Musgrave,unknown,2000000,2 Bedroom Apartment,RE/MAX Panache - La Lucia,/for-sale/musgrave/durban/kwazulu-natal/6166/108881963,2,2,2,129 m²,,
3172,108883035,Reservoir Hills,unknown,1795000,4 Bedroom House,Soukop Property Group - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108883035,4,3,1,,1 636 m²,
3173,108925540,Glenwood,unknown,1395000,3 Bedroom Apartment,Sam Harwood Property,/for-sale/glenwood/durban/kwazulu-natal/6034/108925540,3,1.5,3,,,
3174,108848347,Musgrave,unknown,1750000,2 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/musgrave/durban/kwazulu-natal/6166/108848347,2,2.5,2,120 m²,,
3175,108935877,Windermere,unknown,1299000,3 Bedroom House,Jazmax - Head Office,/for-sale/windermere/durban/kwazulu-natal/6033/108935877,3,1,2,,378 m²,
3176,109109810,Inanda,unknown,650000,3 Bedroom House,Idwala Property Group,/for-sale/inanda/durban/kwazulu-natal/6375/109109810,3,1,1,,600 m²,
3177,108944339,Rossburgh,unknown,2600000,Industrial Property,unknown,/for-sale/rossburgh/durban/kwazulu-natal/6254/108944339,,,,467 m²,,
3178,107086936,Windermere,44 Steel Road,2695000,Commercial Property,Soukop Property Group - Westville,/for-sale/windermere/durban/kwazulu-natal/6033/107086936,,,,220 m²,,
3179,108833505,Musgrave,unknown,1385000,2 Bedroom Townhouse,Harcourts Equity,/for-sale/musgrave/durban/kwazulu-natal/6166/108833505,2,2,1,143 m²,,
3180,108203909,Windermere,unknown,2995000,3 Bedroom House,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/108203909,3,2,8,,605 m²,
3181,105402295,Point Waterfront,unknown,1995000,Commercial Property,Wakefields Estate Agents C and I,/for-sale/point-waterfront/durban/kwazulu-natal/6024/105402295,,,,94 m²,,
3182,108830970,Glenmore,unknown,3150000,5 Bedroom House,Maxprop Queensburgh,/for-sale/glenmore/durban/kwazulu-natal/10787/108830970,5,3,7,,847 m²,
3183,109185392,South Beach,unknown,750000,1.5 Bedroom Apartment,Chas Everitt Durban Central,/for-sale/south-beach/durban/kwazulu-natal/6027/109185392,1.5,1,1,,,
3184,109035431,Windermere,unknown,2995000,3 Bedroom House,Soukop Property Group - Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/109035431,3,2,8,,605 m²,
3185,108787137,Woodhaven,unknown,950000,3 Bedroom Townhouse,Wakefields Yellowwood Park,/for-sale/woodhaven/durban/kwazulu-natal/6041/108787137,3,2,2,99 m²,,
3186,108475667,Musgrave,unknown,950000,1 Bedroom Apartment,Tyson Properties Morningside Office,/for-sale/musgrave/durban/kwazulu-natal/6166/108475667,1,1,1,,,
3187,108983724,Kenville,unknown,840000,3 Bedroom Townhouse,Wakefields Estate Agents Durban North,/for-sale/kenville/durban/kwazulu-natal/6092/108983724,3,2,2,,10 919 m²,
3188,108954110,South Beach,unknown,800000,1.5 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/south-beach/durban/kwazulu-natal/6027/108954110,1.5,1,1,,,
3189,108996965,Westridge,unknown,3195000,6 Bedroom House,RE/MAX Address - Berea,/for-sale/westridge/durban/kwazulu-natal/6202/108996965,6,6,1,734 m²,,
3190,108949200,Glenwood,unknown,2450000,3 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108949200,3,4,1,,749 m²,
3191,107991490,Glenwood,unknown,3100000,3 Bedroom House,RE/MAX Address - Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/107991490,3,3,9,,925 m²,
3192,108597971,Glenwood,6 Newton Place,890000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/glenwood/durban/kwazulu-natal/6034/108597971,2,1,2,126 m²,,
3193,108840884,Morningside,unknown,5500000,4 Bedroom House,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/108840884,4,3,6,,994 m²,
3194,108840790,Avoca,unknown,1199000,3 Bedroom Townhouse,Omega Real Estate,/for-sale/avoca/durban/kwazulu-natal/6063/108840790,3,2,2,125 m²,,
3195,107331752,Sherwood,129 Loon Road,999000,2 Bedroom Townhouse,Leadhome,/for-sale/sherwood/durban/kwazulu-natal/6194/107331752,2,1,1,98 m²,,
3196,109000059,Clare Hills,unknown,699999,3 Bedroom Townhouse,RE/MAX Address - Berea,/for-sale/clare-hills/durban/kwazulu-natal/6186/109000059,3,2,3,89 m²,,
3197,106575628,Sydenham,13 Crompton Gardens,2100000,4 Bedroom House,Fengari Properties,/for-sale/sydenham/durban/kwazulu-natal/6198/106575628,4,2.5,4,,1 133 m²,
3198,108873392,South Beach,unknown,795000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/south-beach/durban/kwazulu-natal/6027/108873392,2,1,,96 m²,,
3199,107923539,North Beach,unknown,2500000,3 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/north-beach/durban/kwazulu-natal/6022/107923539,3,2,1,3 014 m²,,
3200,108932453,Morningside,1 Peace Avenue,750000,2 Bedroom Apartment,BIDCORE,/for-sale/morningside/durban/kwazulu-natal/6021/108932453,2,1,1,,,
3201,108191450,Castlehill,58 Steelcastle Avenue,920000,3 Bedroom House,Rawson Properties Berea,/for-sale/castlehill/durban/kwazulu-natal/6056/108191450,3,1,3,,212 m²,
3202,109072111,Sherwood,129 Loon Road,999000,2 Bedroom Townhouse,Leadhome,/for-sale/sherwood/durban/kwazulu-natal/6194/109072111,2,1,1,98 m²,,
3203,109121544,North Beach,unknown,559000,Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/109121544,,1,,,,
3204,108846298,Glenwood,unknown,2999999,4 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/glenwood/durban/kwazulu-natal/6034/108846298,4,3,6,239 m²,,
3205,108864478,Newlands West,unknown,740000,3 Bedroom House,Jazmax Newlands,/for-sale/newlands-west/durban/kwazulu-natal/6133/108864478,3,1.5,1,,254 m²,
3206,108466040,Durban Central,1 Victoria Embankment Avenue,599000,2 Bedroom Apartment,Harcourts Equity,/for-sale/durban-central/durban/kwazulu-natal/5992/108466040,2,1,,96 m²,,
3207,107824534,Point Waterfront,unknown,1395000,1 Bedroom Apartment,unknown,/for-sale/point-waterfront/durban/kwazulu-natal/6024/107824534,1,1,1,51 m²,,
3208,107900120,South Beach,362 Mahatma Gandhi Road,470000,4 Bedroom Apartment,Fengari Properties,/for-sale/south-beach/durban/kwazulu-natal/6027/107900120,4,1.5,,72 m²,,
3209,108887855,Sparks,unknown,1450000,3 Bedroom House,Acutts Berea,/for-sale/sparks/durban/kwazulu-natal/6195/108887855,3,2,4,,554 m²,
3210,107219129,Morningside,10 Springfield,1850000,2 Bedroom Apartment,Seeff Berea,/for-sale/morningside/durban/kwazulu-natal/6021/107219129,2,2,1,110 m²,,
3211,109154198,Morningside,unknown,849000,1 Bedroom Apartment,Acutts Berea,/for-sale/morningside/durban/kwazulu-natal/6021/109154198,1,1,1,,,
3212,108455054,Riverhorse Valley,10 Hippopark Avenue,25000000,Commercial Property,Harcourts Dolphin Coast,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/108455054,,,,1 951 m²,,
3213,108455054,Riverhorse Valley,10 Hippopark Avenue,25000000,Commercial Property,Harcourts Dolphin Coast,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/108455054,,,,1 951 m²,,
3214,107563367,Glenwood,unknown,3495000,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/107563367,3,2,3,,1 272 m²,
3215,109123008,Bluff,101 School Road,630000,1 Bedroom Apartment,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/109123008,1,1,1,53 m²,,
3216,108785559,Morningside,unknown,1800000,2 Bedroom Apartment,Soukop Property Group - Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/108785559,2,2,2,82 m²,,
3217,108814438,Bluff,unknown,1320000,2 Bedroom House,Rawson Properties Durban Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/108814438,2,1,8,,975 ha,
3218,108839957,Glenwood,unknown,3990000,4 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108839957,4,4,5,,780 m²,
3219,107538086,Riverhorse Valley,22 Island Circle,45000000,Commercial Property,Property.CoZa - Berea,/for-sale/riverhorse-valley/durban/kwazulu-natal/11690/107538086,,,,4 365 m²,,
3220,108956632,Bluff,unknown,1150000,3 Bedroom House,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/108956632,3,1,1,,945 m²,
3221,108909188,Durban Central,unknown,750000,1.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/108909188,1.5,1,,71 m²,,
3222,108071348,Reservoir Hills,unknown,1900000,5 Bedroom House,Wakefields Estate Agents Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108071348,5,4,2,,1 688 m²,
3223,108767226,Musgrave,unknown,690000,1.5 Bedroom Apartment,Maxprop Queensburgh,/for-sale/musgrave/durban/kwazulu-natal/6166/108767226,1.5,1,1,70 m²,,
3224,106875538,North Beach,227 O.r. Tambo Parade,4900000,4 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/north-beach/durban/kwazulu-natal/6022/106875538,4,2,2,,,
3225,107866400,North Beach,9 Sandile Thusi Road,1650000,2 Bedroom Apartment,Property.CoZa - Westville,/for-sale/north-beach/durban/kwazulu-natal/6022/107866400,2,1,1,2 221 m²,,
3226,108487222,Bluff,101 School Road,630000,1 Bedroom Apartment,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/108487222,1,1,1,53 m²,,
3227,109148280,Parlock,unknown,780000,Vacant Land,Soukop Property Group - Westville,/for-sale/parlock/durban/kwazulu-natal/6135/109148280,,,,,531 m²,
3228,108950017,Umbilo,unknown,1490000,6 Bedroom House,PropertyTime,/for-sale/umbilo/durban/kwazulu-natal/6029/108950017,6,3,2,,700 m²,
3229,108736830,Bulwer,unknown,650000,1.5 Bedroom Apartment,unknown,/for-sale/bulwer/durban/kwazulu-natal/5969/108736830,1.5,1,1,73 m²,,
3230,108828559,Glenwood,unknown,1995000,4 Bedroom House,Wakefields Estate Agents Berea,/for-sale/glenwood/durban/kwazulu-natal/6034/108828559,4,3.5,8,,750 m²,
3231,107256945,Musgrave,21 Vause Road,2350000,4 Bedroom Townhouse,Seeff Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/107256945,4,3.5,2,,2 941 m²,
3232,109068344,Carrington Heights,unknown,1480000,6 Bedroom House,unknown,/for-sale/carrington-heights/durban/kwazulu-natal/6005/109068344,6,3,2,,,
3233,105408978,Morningside,unknown,2999000,4 Bedroom House,Soukop Property Group - Morningside,/for-sale/morningside/durban/kwazulu-natal/6021/105408978,4,4,5,,669 m²,
3234,109017389,Ntuzuma,unknown,850000,3 Bedroom House,Wakefields Estate Agents Phoenix,/for-sale/ntuzuma/durban/kwazulu-natal/7648/109017389,3,2,,448 m²,,
3235,108761816,Musgrave,unknown,660000,1.5 Bedroom Apartment,Acutts Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108761816,1.5,1,1,76 m²,,
3236,108926843,Reservoir Hills,unknown,5395000,Commercial Property,Acutts Berea,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108926843,,,,,1 140 m²,
3237,108984237,Reservoir Hills,unknown,890000,3 Bedroom Apartment,Soukop Property Group - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108984237,3,1,,101 m²,,
3238,108769540,Reservoir Hills,unknown,1595000,3 Bedroom House,Soukop Property Group - Westville,/for-sale/reservoir-hills/durban/kwazulu-natal/6192/108769540,3,2,4,,951 m²,
3239,108795187,Bulwer,unknown,820000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/bulwer/durban/kwazulu-natal/5969/108795187,2,1,2,110 m²,,
3240,108789644,Montclair,unknown,920000,3 Bedroom Townhouse,Wakefields Yellowwood Park,/for-sale/montclair/durban/kwazulu-natal/6040/108789644,3,2.5,1,114 m²,,
3241,108797848,Sherwood,unknown,1295000,2 Bedroom Townhouse,Dormehl Phalane Property Group A-Team,/for-sale/sherwood/durban/kwazulu-natal/6194/108797848,2,1.5,2,99 m²,,
3242,108822155,Durban Central,unknown,760000,2 Bedroom Apartment,KZN North Coast Property,/for-sale/durban-central/durban/kwazulu-natal/5992/108822155,2,1,1,75 m²,,
3243,108841520,Musgrave,unknown,3400000,7 Bedroom House,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108841520,7,8,7,,440 m²,
3244,108808351,Sparks Estate,unknown,1995000,3 Bedroom House,Blue Diamond Properties,/for-sale/sparks-estate/durban/kwazulu-natal/6203/108808351,3,1,10,,806 m²,
3245,109195357,South Beach,unknown,7800000,12 Bedroom Apartment,Idwala Property Group - Amanzimtoti,/for-sale/south-beach/durban/kwazulu-natal/6027/109195357,12,8,8,,397 m²,
3246,108204623,Essenwood,unknown,12000000,6 Bedroom House,Sotheby's International Realty - Umhlanga,/for-sale/essenwood/durban/kwazulu-natal/6165/108204623,6,4,12,,2 158 m²,
3247,109325499,Newlands East,125 Brindle Place,620000,2 Bedroom Apartment,unknown,/for-sale/newlands-east/durban/kwazulu-natal/6132/109325499,2,1,,,,
3248,108883476,Glenwood,unknown,2490000,3 Bedroom House,Tyson Properties Morningside Office,/for-sale/glenwood/durban/kwazulu-natal/6034/108883476,3,2,8,,903 m²,
3249,108706546,Musgrave,unknown,1500000,2 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108706546,2,2,1,100 m²,,
3250,106337494,Musgrave,479 Musgrave Road,6495000,5 Bedroom Townhouse,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/106337494,5,4,2,,1 200 m²,
3251,109066762,Newlands East,125 Brindle Place,620000,2 Bedroom Apartment,unknown,/for-sale/newlands-east/durban/kwazulu-natal/6132/109066762,2,1,,,,
3252,108295400,Windermere,16 Lillian Nygoyi Road,2250000,3 Bedroom House,Jawitz Morningside,/for-sale/windermere/durban/kwazulu-natal/6033/108295400,3,1,,,251 m²,
3253,108949521,Durban Central,unknown,349000,1 Bedroom Apartment,KZN North Coast Property,/for-sale/durban-central/durban/kwazulu-natal/5992/108949521,1,1,,40 m²,,
3254,108812487,Clare Hills,unknown,850000,Vacant Land,Pam Golding Properties - Westville,/for-sale/clare-hills/durban/kwazulu-natal/6186/108812487,,,,,4 278 m²,
3255,108277250,Durban Central,409 - 423 Dr Pixley Kaseme (west) Street,POA,Commercial Property,In2assets,/for-sale/durban-central/durban/kwazulu-natal/5992/108277250,,,,13 357 m²,,
3256,108917097,Parlock,unknown,1500000,3 Bedroom House,Property.CoZa - Berea,/for-sale/parlock/durban/kwazulu-natal/6135/108917097,3,2,3,850 m²,,
3257,108934758,Carrington Heights,unknown,800000,2 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/carrington-heights/durban/kwazulu-natal/6005/108934758,2,1,1,67 m²,,
3258,108727762,North Beach,unknown,1800000,1.5 Bedroom Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/108727762,1.5,1,1,83 m²,,
3259,108369378,Westridge,13 King Cetshwayo Highway,675000,1 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/westridge/durban/kwazulu-natal/6202/108369378,1,1,1,62 m²,,
3260,108260688,Musgrave,unknown,4600000,4 Bedroom Apartment,Wakefields Estate Agents Berea,/for-sale/musgrave/durban/kwazulu-natal/6166/108260688,4,4,7,446 m²,,
3261,108133420,Sherwood,139 Wattle Grove,2195000,3 Bedroom Townhouse,Wakefields Estate Agents Westville,/for-sale/sherwood/durban/kwazulu-natal/6194/108133420,3,2.5,2,154 m²,,
3262,107640016,Essenwood,537 Stephen Dlamini Road,1850000,2 Bedroom Apartment,Pam Golding Properties - Durban,/for-sale/essenwood/durban/kwazulu-natal/6165/107640016,2,2,3,184 m²,,
3263,108696969,Morningside,unknown,2430000,3 Bedroom Apartment,Prime Property Musgrave,/for-sale/morningside/durban/kwazulu-natal/6021/108696969,3,2.5,2,183 m²,,
3264,108801203,Yellowwood Park,unknown,2200000,3 Bedroom House,Wakefields Yellowwood Park,/for-sale/yellowwood-park/durban/kwazulu-natal/6043/108801203,3,2,3,,2 039 m²,
3265,107980662,Bluff,123 Thompson Road,1050000,3 Bedroom Apartment,Acutts Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/107980662,3,2,2,89 m²,,
3266,109041476,Glenwood,unknown,3200000,4 Bedroom House,Proprop - Durban,/for-sale/glenwood/durban/kwazulu-natal/6034/109041476,4,2,4,521 m²,,
3267,109095343,Overport,unknown,1830000,3 Bedroom House,Jazmax - Head Office,/for-sale/overport/durban/kwazulu-natal/6023/109095343,3,2,5,,,
3268,109253205,Bluff,23 Channel View Road,775000,2 Bedroom Apartment,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/109253205,2,1,1,80 m²,,
3269,107278870,Merewent,57 Rawalpindi Road,1030000,3 Bedroom House,Wakefields Estate Agents Bluff,/for-sale/merewent/durban/kwazulu-natal/6156/107278870,3,1,,,344 m²,
3270,108793278,Musgrave,unknown,POA,30 Bedroom Apartment,Campbell Property Group,/for-sale/musgrave/durban/kwazulu-natal/6166/108793278,30,28.5,,145 m²,,
3271,108858200,Point Waterfront,unknown,3995000,3 Bedroom Townhouse,Chas Everitt Durban Central,/for-sale/point-waterfront/durban/kwazulu-natal/6024/108858200,3,2.5,2,225 m²,,
3272,107820911,Bluff,44 Netford Road,3895000,4 Bedroom Townhouse,Jawitz Bluff,/for-sale/bluff/durban/kwazulu-natal/12970/107820911,4,3,2,303 m²,,
3273,109004274,Durban Central,unknown,320000,0.5 Bedroom Apartment,RE/MAX Address - Berea,/for-sale/durban-central/durban/kwazulu-natal/5992/109004274,0.5,1,,50 m²,,
3274,108406543,Kenville,448 Park Station Road,1600000,3 Bedroom House,Harcourts Synergy,/for-sale/kenville/durban/kwazulu-natal/6092/108406543,3,2,4,,1 130 m²,
3275,108112113,Bluff,23 Channel View Road,775000,2 Bedroom Apartment,Harcourts Brighton Beach,/for-sale/bluff/durban/kwazulu-natal/12970/108112113,2,1,1,80 m²,,
3276,104612777,North Beach,unknown,1380000,Apartment,Wakefields Beach,/for-sale/north-beach/durban/kwazulu-natal/6022/104612777,,1.5,,62 m²,,
